result,matchday,home_form_pts,home_form_gf,home_form_ga,home_form_gd,home_form_wins,home_form_draws,away_form_pts,away_form_gf,away_form_ga,away_form_gd,away_form_wins,away_form_draws,home_home_pts,home_home_gd,away_away_pts,away_away_gd,pts_diff,gd_diff,home_position,away_position,position_diff,home_league_pts,away_league_pts,league_pts_diff,home_league_gd,away_league_gd,elo_home,elo_away,elo_diff,home_shots_avg,home_shots_against_avg,home_sot_avg,home_sot_against_avg,away_shots_avg,away_shots_against_avg,away_sot_avg,away_sot_against_avg,shots_diff,sot_diff,corners_diff
H,20,10,11.0,4.0,7.0,3,1,6,6.0,7.0,-1.0,1,3,13,10.0,8,0.0,4,8.0,6,18,12,255,105,150,86.0,-55.0,1710.9662580700203,1462.8361822609909,248.13007580902968,16.2,6.8,6.0,3.4,11.2,16.8,4.6,5.6,5.0,1.4000000000000004,0
H,20,7,5.0,5.0,0.0,2,1,1,4.0,12.0,-8.0,0,1,10,4.0,1,-9.0,6,8.0,16,14,-2,118,152,-34,-47.0,-55.0,1451.8218943896832,1390.3164930416003,61.50540134808284,13.6,8.4,4.4,3.6,9.0,15.4,2.6,6.8,4.6,1.8000000000000003,0
H,20,11,7.0,3.0,4.0,3,2,6,6.0,9.0,-3.0,2,0,13,10.0,4,-6.0,5,7.0,3,24,21,275,30,245,128.0,-23.0,1719.0742671969886,1462.9932036048588,256.0810635921298,16.8,7.2,4.8,2.8,9.2,11.6,3.0,5.0,7.600000000000001,1.7999999999999998,0
H,20,10,7.0,6.0,1.0,3,1,5,6.0,9.0,-3.0,1,2,10,2.0,5,-2.0,5,4.0,12,10,-2,171,184,-13,-58.0,-21.0,1472.9853220560212,1486.112591309144,-13.127269253122904,8.2,14.4,2.4,3.8,7.8,14.0,3.2,5.4,0.39999999999999947,-0.8000000000000003,0
H,20,3,3.0,5.0,-2.0,0,3,7,7.0,9.0,-2.0,2,1,2,-5.0,1,-10.0,-4,0.0,17,9,-8,110,189,-79,-44.0,5.0,1489.9414117133235,1510.1051729101837,-20.163761196859923,10.8,14.2,2.2,4.6,9.4,13.4,3.4,4.4,1.4000000000000004,-1.1999999999999997,0
H,20,8,9.0,8.0,1.0,2,2,6,10.0,9.0,1.0,2,0,10,2.0,4,-3.0,2,0.0,23,4,-19,31,266,-235,-11.0,109.0,1483.0132301376004,1608.905232709589,-125.89200257198854,14.0,12.4,4.2,3.6,11.2,11.8,5.4,4.4,2.8000000000000007,-1.2000000000000002,0
H,20,13,15.0,3.0,12.0,4,1,6,9.0,9.0,0.0,2,0,15,15.0,5,0.0,7,12.0,1,2,1,298,283,15,178.0,124.0,1796.320030470946,1662.2231990358448,134.0968314351012,17.6,5.8,8.4,3.0,15.2,12.0,6.6,4.4,2.400000000000002,1.8000000000000007,0
A,20,2,4.0,10.0,-6.0,0,2,9,5.0,4.0,1.0,3,0,5,-1.0,7,0.0,-7,-7.0,13,5,-8,158,264,-106,-47.0,97.0,1470.8901793677528,1683.429078653757,-212.53889928600412,12.0,12.0,4.2,6.0,11.4,12.6,4.6,3.6,0.5999999999999996,-0.39999999999999947,0
H,20,6,5.0,6.0,-1.0,1,3,6,5.0,6.0,-1.0,1,3,6,0.0,6,-2.0,0,0.0,18,8,-10,105,197,-92,-57.0,20.0,1456.648801005001,1472.5891664681892,-15.9403654631883,11.4,15.4,4.2,4.4,13.6,11.0,4.8,3.0,-2.1999999999999993,-0.5999999999999996,0
A,20,0,3.0,12.0,-9.0,0,0,3,5.0,10.0,-5.0,0,3,5,0.0,1,-7.0,-3,-4.0,14,7,-7,152,203,-51,-56.0,7.0,1377.119699699173,1527.523065317082,-150.403365617909,7.8,16.6,2.0,6.8,13.0,9.0,4.2,4.2,-5.2,-2.2,0
H,20,9,7.0,6.0,1.0,3,0,13,13.0,3.0,10.0,4,1,11,6.0,10,5.0,-4,-9.0,4,6,2,267,258,9,98.0,88.0,1690.7035098814256,1717.15363932601,-26.45012944458449,12.4,12.0,5.8,4.0,14.8,7.6,5.8,3.4,-2.4000000000000004,0.0,0
A,20,4,6.0,12.0,-6.0,1,1,6,5.0,5.0,0.0,1,3,8,2.0,3,-2.0,-2,-6.0,10,17,7,184,113,71,-24.0,-43.0,1469.5083457280298,1506.8689461004178,-37.36060037238804,6.8,14.2,2.8,6.4,12.4,13.8,3.4,5.0,-5.6000000000000005,-0.6000000000000001,0
H,20,6,7.0,10.0,-3.0,2,0,11,11.0,5.0,6.0,3,2,8,1.0,3,-4.0,-5,-9.0,9,22,13,189,34,155,4.0,-10.0,1493.1776385230892,1504.5696949704395,-11.39205644735057,9.6,14.6,3.4,5.0,14.6,12.6,4.8,3.0,-5.0,-1.4,0
H,20,3,5.0,10.0,-5.0,1,0,2,5.0,9.0,-4.0,0,2,10,7.0,5,-4.0,1,-1.0,2,13,11,283,158,125,123.0,-48.0,1652.109177262538,1463.6157481400842,188.4934291224538,13.0,12.6,4.6,4.4,12.2,12.2,4.0,5.6,0.8000000000000007,0.5999999999999996,0
D,20,6,6.0,9.0,-3.0,2,0,10,10.0,7.0,3.0,3,1,5,-3.0,5,-7.0,-4,-6.0,24,12,-12,30,174,-144,-25.0,-55.0,1457.031058478946,1489.5895676371356,-32.558509158189736,8.6,12.4,3.0,5.2,9.4,11.6,3.6,3.4,-0.8000000000000007,-0.6000000000000001,0
A,20,8,9.0,8.0,1.0,2,2,13,8.0,2.0,6.0,4,1,11,3.0,11,6.0,-5,-5.0,15,3,-12,121,278,-157,-44.0,130.0,1512.8669955579862,1725.0364123229017,-212.16941676491524,11.8,17.4,4.6,4.2,16.4,5.8,5.8,2.6,-4.599999999999998,-1.2000000000000002,0
H,20,3,7.0,10.0,-3.0,1,0,10,6.0,3.0,3.0,3,1,8,4.0,1,-7.0,-7,-6.0,5,16,11,266,121,145,108.0,-46.0,1587.3487678767497,1465.0186877321105,122.33008014463915,11.0,12.6,4.8,4.6,14.4,8.4,4.6,3.0,-3.4000000000000004,0.20000000000000018,0
A,20,4,3.0,4.0,-1.0,0,4,13,13.0,2.0,11.0,4,1,8,3.0,8,3.0,-9,-12.0,11,1,-10,176,301,-125,-52.0,179.0,1436.745470953088,1806.4340522442528,-369.6885812911648,11.4,15.6,3.2,6.2,16.0,5.2,7.2,2.2,-4.6,-4.0,0
H,20,5,7.0,12.0,-5.0,1,2,0,4.0,13.0,-9.0,0,0,10,0.0,1,-8.0,5,4.0,15,14,-1,121,152,-31,-47.0,-59.0,1505.5806025249858,1367.643514594013,137.93708793097312,12.4,15.6,4.2,4.8,8.4,15.6,2.2,6.0,4.0,2.0,0
A,20,7,6.0,6.0,0.0,2,1,1,5.0,10.0,-5.0,0,1,5,-3.0,4,-5.0,6,5.0,24,13,-11,31,158,-127,-25.0,-49.0,1458.5260595602076,1455.5341314413413,2.9919281188663263,13.6,9.6,3.6,3.8,12.2,16.0,3.8,7.2,1.4000000000000004,-0.19999999999999973,0
H,20,10,11.0,5.0,6.0,3,1,9,6.0,6.0,0.0,3,0,13,7.0,1,-9.0,1,6.0,6,16,10,258,121,137,87.0,-49.0,1699.9379136102052,1454.4303924345943,245.5075211756107,14.8,7.6,4.8,3.6,14.2,8.4,5.0,3.6,0.6000000000000014,-0.20000000000000018,0
A,20,3,3.0,6.0,-3.0,0,3,6,7.0,9.0,-2.0,2,0,5,-1.0,0,-11.0,-3,-1.0,11,9,-2,176,192,-16,-54.0,6.0,1433.340810511327,1509.7020741804429,-76.36126366911571,9.8,16.6,2.4,7.0,10.4,15.0,3.2,5.6,-0.5999999999999996,-0.8000000000000003,0
A,20,9,8.0,5.0,3.0,3,0,13,12.0,2.0,10.0,4,1,10,3.0,8,4.0,-4,-7.0,9,1,-8,195,304,-109,7.0,181.0,1522.2410582212424,1809.8387126860137,-287.5976544647715,11.6,13.8,4.6,5.0,15.6,5.2,6.4,2.0,-4.0,-1.8000000000000007,0
H,20,12,9.0,5.0,4.0,4,0,8,7.0,6.0,1.0,2,2,13,7.0,6,-2.0,4,3.0,4,12,8,270,175,95,99.0,-55.0,1707.9192355972305,1488.0945665558738,219.82466904135663,12.2,10.4,5.6,3.2,7.0,15.8,2.8,3.4,5.199999999999999,2.8,0
A,20,10,10.0,6.0,4.0,3,1,6,8.0,9.0,-1.0,1,3,10,2.0,4,-3.0,4,5.0,22,7,-15,34,206,-172,-12.0,10.0,1488.0452593130865,1536.9992504222423,-48.95399110915605,14.8,11.6,5.2,3.0,14.2,8.4,5.2,3.8,0.6000000000000014,0.0,0
A,20,3,6.0,9.0,-3.0,1,0,12,14.0,3.0,11.0,4,0,5,-1.0,9,4.0,-9,-14.0,13,6,-7,161,261,-100,-47.0,92.0,1471.6719114172788,1706.2009914129696,-234.52907999569084,11.4,15.0,3.8,6.0,15.6,5.8,6.2,2.6,-4.199999999999999,-2.4000000000000004,0
H,20,3,5.0,14.0,-9.0,1,0,5,4.0,8.0,-4.0,1,2,8,0.0,6,-2.0,-2,-5.0,10,8,-2,184,197,-13,-27.0,17.0,1455.2222639023162,1455.8556001522395,-0.6333362499235591,7.8,13.8,3.0,6.6,11.2,10.6,4.6,3.6,-3.3999999999999995,-1.5999999999999996,0
A,20,0,3.0,12.0,-9.0,0,0,8,7.0,4.0,3.0,2,2,4,-3.0,5,1.0,-8,-12.0,14,17,3,152,116,36,-60.0,-40.0,1357.6817843870872,1521.1550279261314,-163.47324353904423,8.8,16.4,2.8,6.0,11.6,13.6,3.8,5.0,-2.799999999999999,-1.0,0
D,20,6,2.0,10.0,-8.0,2,0,5,7.0,12.0,-5.0,1,2,10,4.0,6,0.0,1,-3.0,16,15,-1,121,124,-3,-54.0,-46.0,1448.16731463183,1515.5423327319113,-67.3750181000812,10.8,9.6,3.6,5.0,12.8,15.2,3.6,5.2,-2.0,0.0,0
H,20,8,7.0,5.0,2.0,2,2,7,6.0,6.0,0.0,2,1,9,4.0,3,-8.0,1,2.0,18,24,6,108,31,77,-54.0,-27.0,1473.3823673209504,1442.38827958427,30.994087736680285,10.0,14.4,4.4,4.4,14.0,9.8,4.0,3.6,-4.0,0.40000000000000036,0
A,20,6,7.0,8.0,-1.0,2,0,13,10.0,3.0,7.0,4,1,10,6.0,11,6.0,-7,-8.0,2,3,1,286,281,5,124.0,133.0,1660.1907939612809,1732.322805355902,-72.13201139462103,14.2,12.2,5.8,3.8,14.4,7.4,6.2,2.6,-0.20000000000000107,-0.40000000000000036,0
H,20,6,9.0,7.0,2.0,2,0,3,3.0,6.0,-3.0,0,3,10,7.0,2,-9.0,3,5.0,5,11,6,269,176,93,111.0,-55.0,1597.9370631742656,1420.8018264705272,177.13523670373843,11.4,12.4,5.4,4.6,9.0,17.0,2.4,7.2,2.4000000000000004,3.0000000000000004,0
A,20,2,2.0,8.0,-6.0,0,2,15,11.0,2.0,9.0,5,0,5,-1.0,11,6.0,-13,-15.0,11,3,-8,176,284,-108,-58.0,135.0,1412.31890742552,1745.0479212604907,-332.7290138349706,7.6,19.0,2.2,8.2,14.2,8.4,6.4,2.8,-6.6,-4.2,0
A,20,7,4.0,10.0,-6.0,2,1,10,8.0,4.0,4.0,3,1,11,5.0,7,2.0,-3,-10.0,16,17,1,122,119,3,-54.0,-39.0,1451.2317320455288,1530.1371979104629,-78.90546586493406,11.8,10.6,3.8,5.4,12.2,11.2,4.0,4.2,-0.3999999999999986,-0.20000000000000018,0
D,20,6,8.0,10.0,-2.0,1,3,3,6.0,8.0,-2.0,1,0,10,0.0,4,-4.0,3,0.0,15,13,-2,125,161,-36,-46.0,-48.0,1512.4779153182126,1465.0843624700196,47.39355284819294,14.0,15.4,4.4,5.4,9.4,16.0,3.6,6.2,4.6,0.8000000000000003,0
D,20,7,7.0,7.0,0.0,2,1,4,2.0,6.0,-4.0,1,1,9,0.0,3,-6.0,3,4.0,22,24,2,34,31,3,-14.0,-28.0,1474.2848724324615,1427.8118358088527,46.47303662360878,13.6,12.0,4.8,3.6,11.8,12.0,3.2,3.8,1.799999999999999,1.5999999999999996,0
D,20,6,6.0,7.0,-1.0,2,0,12,14.0,4.0,10.0,4,0,10,3.0,9,4.0,-6,-11.0,9,6,-3,195,264,-69,5.0,93.0,1517.1095090909846,1712.7885403602288,-195.6790312692442,10.6,14.2,4.0,5.0,15.6,5.8,6.6,2.4,-5.0,-2.5999999999999996,0
A,20,8,9.0,8.0,1.0,2,2,10,7.0,4.0,3.0,3,1,9,5.0,5,-3.0,-2,-2.0,7,18,11,209,111,98,12.0,-53.0,1550.759637302867,1487.9588110963678,62.80082620649932,12.8,10.8,5.0,4.2,11.4,11.0,3.4,3.2,1.4000000000000004,1.6,0
A,20,15,14.0,2.0,12.0,5,0,12,9.0,5.0,4.0,4,0,15,12.0,9,1.0,3,8.0,1,4,3,307,273,34,183.0,101.0,1814.970261816272,1714.960629683088,100.00963213318369,15.2,4.8,5.8,1.8,11.2,10.2,5.2,3.6,4.0,0.5999999999999996,0
D,20,0,4.0,11.0,-7.0,0,0,7,6.0,7.0,-1.0,2,1,3,-4.0,3,-5.0,-7,-6.0,14,12,-2,152,175,-23,-61.0,-57.0,1348.6996144027555,1481.0531724700163,-132.35355806726056,8.8,14.6,3.2,5.2,7.0,15.4,3.0,3.4,1.8000000000000007,0.20000000000000018,0
H,20,6,7.0,6.0,1.0,2,0,2,1.0,9.0,-8.0,0,2,12,10.0,5,-5.0,4,9.0,5,8,3,272,197,75,114.0,14.0,1606.4199822192727,1439.826433972387,166.5935482468858,13.2,11.8,6.2,4.6,10.4,11.4,3.6,4.0,2.799999999999999,2.6,0
D,20,6,7.0,7.0,0.0,2,0,6,7.0,11.0,-4.0,2,0,7,-1.0,4,-5.0,0,4.0,3,10,7,286,187,99,122.0,-24.0,1647.465678056692,1471.251430082169,176.214247974523,15.6,10.4,6.0,3.6,9.6,11.4,3.8,5.6,6.0,2.2,0
D,20,5,6.0,8.0,-2.0,1,2,7,6.0,6.0,0.0,2,1,12,5.0,3,-9.0,-2,-2.0,11,9,-2,176,196,-20,-57.0,5.0,1475.2367382617083,1525.275187246602,-50.03844898489365,6.0,15.8,2.4,3.8,10.4,13.6,3.8,4.6,-4.4,-1.4,0
A,20,2,3.0,10.0,-7.0,0,2,4,5.0,8.0,-3.0,1,1,3,-3.0,4,-1.0,-2,-4.0,8,3,-5,197,287,-90,13.0,122.0,1430.9598564039914,1639.981689554685,-209.021833150694,12.2,10.8,4.4,4.6,16.2,9.8,5.6,3.8,-4.0,-1.1999999999999993,0
H,20,10,10.0,3.0,7.0,3,1,6,8.0,10.0,-2.0,1,3,13,11.0,6,0.0,4,9.0,6,15,9,265,126,139,93.0,-46.0,1704.6228622046117,1510.308798895878,194.31406330873347,13.4,5.6,4.8,1.8,14.4,15.0,4.4,5.8,-1.0,0.39999999999999947,0
A,20,15,12.0,3.0,9.0,5,0,12,11.0,4.0,7.0,4,0,13,9.0,10,6.0,3,2.0,2,1,-1,287,307,-20,136.0,182.0,1749.156141292469,1794.4877730582964,-45.33163176582707,13.6,9.2,6.0,3.4,15.4,5.4,4.8,2.2,-1.8000000000000007,1.2000000000000002,0
H,20,4,8.0,9.0,-1.0,1,1,7,7.0,7.0,0.0,2,1,4,-2.0,3,-4.0,-3,-1.0,13,22,9,162,35,127,-48.0,-14.0,1467.2534788923542,1472.1573830859627,-4.903904193608469,11.0,17.2,4.2,6.4,13.4,11.8,4.4,4.0,-2.4000000000000004,-0.20000000000000018,0
H,20,13,10.0,4.0,6.0,4,1,8,9.0,5.0,4.0,2,2,5,-1.0,7,0.0,5,2.0,16,7,-9,122,209,-87,-38.0,11.0,1542.5646780499378,1531.898643310688,10.66603473924988,11.0,11.6,4.6,4.4,14.0,8.6,4.8,2.8,-3.0,-0.20000000000000018,0
H,20,2,1.0,6.0,-5.0,0,2,4,4.0,12.0,-8.0,1,1,4,-5.0,1,-12.0,-2,3.0,24,17,-7,32,122,-90,-28.0,-55.0,1429.9393251553515,1438.804251906054,-8.864926750702352,11.4,12.6,2.8,4.0,12.0,10.6,3.8,5.8,-0.5999999999999996,-1.0,0
A,20,15,12.0,6.0,6.0,5,0,1,4.0,10.0,-6.0,0,1,15,9.0,1,-8.0,14,12.0,4,14,10,276,153,123,102.0,-61.0,1735.4431184410632,1354.5160486110638,380.9270698299995,9.6,12.2,4.8,4.2,9.8,12.8,3.2,4.0,-0.20000000000000107,1.5999999999999996,0
H,20,10,8.0,5.0,3.0,3,1,9,10.0,7.0,3.0,3,0,11,5.0,1,-5.0,1,0.0,18,5,-13,114,275,-161,-52.0,115.0,1506.819805088547,1615.2865597876682,-108.46675469912134,11.0,10.0,3.6,2.2,14.6,11.2,7.4,5.0,-3.5999999999999996,-3.8000000000000003,0
D,20,4,6.0,12.0,-6.0,1,1,1,2.0,9.0,-7.0,0,1,8,2.0,2,-7.0,3,1.0,10,12,2,188,176,12,-24.0,-59.0,1478.7354185841757,1408.2106873935415,70.52473119063416,9.0,13.8,3.4,6.0,8.4,18.2,2.6,7.2,0.5999999999999996,0.7999999999999998,0
D,20,4,5.0,9.0,-4.0,1,1,12,12.0,6.0,6.0,4,0,10,4.0,13,7.0,-8,-10.0,22,3,-19,35,287,-252,-15.0,134.0,1455.9315649478035,1735.2319739753643,-279.3004090275608,12.6,12.6,4.0,5.4,12.4,11.6,5.8,4.0,0.1999999999999993,-1.7999999999999998,0
A,20,5,7.0,12.0,-5.0,1,2,12,10.0,6.0,4.0,4,0,8,-1.0,9,0.0,-7,-9.0,15,4,-11,126,276,-150,-49.0,101.0,1502.4278972127795,1706.6559055262346,-204.22800831345512,14.0,14.4,4.0,6.4,10.4,11.4,4.6,3.6,3.5999999999999996,-0.5999999999999996,0
D,20,7,9.0,6.0,3.0,2,1,1,4.0,12.0,-8.0,0,1,6,1.0,4,-6.0,6,11.0,7,8,1,209,197,12,10.0,12.0,1516.3896781139642,1423.5710001965956,92.81867791736865,13.2,9.0,4.2,3.0,11.6,12.4,4.6,5.0,1.5999999999999996,-0.39999999999999947,0
A,20,15,11.0,4.0,7.0,5,0,7,7.0,8.0,-1.0,2,1,8,1.0,6,0.0,8,8.0,16,2,-14,125,290,-165,-37.0,123.0,1558.0736432466615,1647.370545762081,-89.29690251541956,10.8,12.0,4.6,4.4,16.8,9.8,5.2,4.2,-6.0,-0.6000000000000005,0
D,20,1,3.0,13.0,-10.0,0,1,7,9.0,8.0,1.0,2,1,10,4.0,5,-1.0,-6,-11.0,17,13,-4,122,165,-43,-56.0,-47.0,1422.3960955126397,1483.4792970305134,-61.08320151787393,9.8,10.6,3.4,5.6,12.0,16.2,5.0,5.4,-2.1999999999999993,-1.6,0
D,20,4,5.0,9.0,-4.0,1,1,10,11.0,3.0,8.0,3,1,1,-6.0,10,5.0,-6,-12.0,14,6,-8,156,268,-112,-60.0,96.0,1383.3032615258924,1712.50376388771,-329.2005023618176,10.0,12.6,3.6,4.0,14.6,5.4,5.6,1.6,-4.6,-1.9999999999999996,0
H,20,12,11.0,5.0,6.0,4,0,6,6.0,5.0,1.0,1,3,12,9.0,3,-5.0,6,5.0,1,11,10,310,177,133,184.0,-57.0,1808.4119403754012,1477.5252924620286,330.8866479133728,17.0,5.0,5.0,1.8,7.2,15.0,3.6,3.4,9.8,1.4,0
D,20,1,3.0,10.0,-7.0,0,1,12,10.0,5.0,5.0,4,0,2,-4.0,10,4.0,-11,-12.0,12,16,4,177,125,52,-59.0,-38.0,1411.4145877038563,1546.0976985855025,-134.68311088164592,8.2,18.2,3.4,7.2,7.6,13.2,3.4,4.6,0.5999999999999996,0.0,0
H,20,9,11.0,6.0,5.0,3,0,5,6.0,9.0,-3.0,1,2,12,8.0,4,-5.0,4,8.0,5,10,5,275,189,86,114.0,-24.0,1594.4476749263397,1475.531518273861,118.91615665247856,15.6,11.0,7.0,4.8,11.2,11.8,3.8,5.0,4.4,3.2,0
H,20,8,6.0,5.0,1.0,2,2,12,8.0,4.0,4.0,4,0,10,3.0,5,-3.0,-4,-3.0,9,18,9,197,117,80,5.0,-51.0,1522.9866330462817,1527.6586899498757,-4.672056903594012,10.8,12.8,3.6,4.4,9.6,9.4,3.6,1.8,1.200000000000001,0.0,0
H,20,1,4.0,12.0,-8.0,0,1,5,6.0,10.0,-4.0,1,2,3,-3.0,5,-3.0,-4,-4.0,9,16,7,198,126,72,12.0,-51.0,1427.7465890135315,1494.881059522254,-67.13447050872242,9.2,12.2,3.8,5.0,13.8,14.6,3.8,5.6,-4.600000000000001,0.0,0
A,20,3,2.0,9.0,-7.0,0,3,10,9.0,8.0,1.0,3,1,13,7.0,6,-3.0,-7,-8.0,12,2,-10,177,293,-116,-62.0,124.0,1473.3789463220455,1659.3464904232403,-185.9675441011948,6.2,17.4,2.2,5.4,19.4,8.2,6.2,4.0,-13.2,-4.0,0
A,20,12,8.0,3.0,5.0,4,0,5,6.0,7.0,-1.0,1,2,13,6.0,3,-7.0,7,6.0,18,14,-4,117,157,-40,-52.0,-60.0,1511.4435467461533,1395.121758582204,116.32178816394936,10.0,8.4,3.6,1.4,11.4,11.6,4.4,3.4,-1.4000000000000004,-0.8000000000000003,0
D,20,10,8.0,6.0,2.0,3,1,2,4.0,9.0,-5.0,0,2,8,1.0,2,-5.0,8,7.0,15,22,7,126,36,90,-38.0,-15.0,1540.1883895222625,1466.5908697015657,73.59751982069679,9.4,12.2,4.0,4.4,11.6,12.8,3.8,5.2,-2.1999999999999993,0.20000000000000018,0
A,20,5,2.0,4.0,-2.0,1,2,8,5.0,5.0,0.0,2,2,7,-1.0,4,-5.0,-3,-2.0,23,8,-15,35,200,-165,-27.0,6.0,1446.347481548766,1539.201776250004,-92.85429470123812,12.6,10.4,2.4,3.0,10.0,12.6,3.2,4.0,2.5999999999999996,-0.8000000000000003,0
H,20,8,8.0,6.0,2.0,2,2,7,8.0,5.0,3.0,2,1,4,-2.0,6,-1.0,1,-1.0,13,7,-6,166,210,-44,-47.0,10.0,1480.6949405904763,1512.2140892970283,-31.51914870655196,11.4,13.6,4.8,4.0,10.8,8.6,4.0,2.8,0.5999999999999996,0.7999999999999998,0
D,20,11,12.0,3.0,9.0,3,2,2,4.0,9.0,-5.0,0,2,13,13.0,3,-4.0,9,14.0,6,11,5,269,178,91,96.0,-59.0,1700.6852668313984,1417.323896767096,283.36137006430226,13.6,7.0,5.8,2.4,9.2,18.0,4.0,7.4,4.4,1.7999999999999998,0
H,20,12,9.0,4.0,5.0,4,0,12,14.0,5.0,9.0,4,0,12,5.0,0,-6.0,0,-4.0,4,5,1,279,278,1,103.0,117.0,1714.2027432167602,1605.1756612618024,109.0270819549578,9.6,12.0,3.8,3.2,16.6,10.6,7.2,4.4,-7.000000000000002,-3.4000000000000004,0
A,20,5,6.0,9.0,-3.0,1,2,12,15.0,5.0,10.0,4,0,8,2.0,13,9.0,-7,-13.0,10,1,-9,189,313,-124,-27.0,189.0,1464.803531938398,1812.5582865153845,-347.75475457698644,12.0,14.0,4.2,5.0,18.2,5.2,6.8,2.0,-6.199999999999999,-2.5999999999999996,0
H,20,10,11.0,7.0,4.0,3,1,2,3.0,10.0,-7.0,0,2,12,7.0,1,-11.0,8,11.0,3,17,14,288,123,165,134.0,-56.0,1724.5726692216022,1425.1804519526763,299.3922172689256,12.6,12.6,5.6,4.4,10.4,9.6,3.4,4.4,2.1999999999999993,2.1999999999999997,0
H,20,3,4.0,7.0,-3.0,0,3,12,9.0,4.0,5.0,4,0,8,2.0,9,1.0,-9,-8.0,22,4,-18,37,282,-245,-15.0,104.0,1469.9303594020537,1725.340425922582,-255.4100665205285,11.4,12.2,3.2,5.4,12.0,10.8,4.0,3.4,-0.5999999999999996,-0.7999999999999998,0
H,20,8,6.0,5.0,1.0,2,2,10,9.0,6.0,3.0,3,1,2,-5.0,13,7.0,-2,-2.0,14,3,-11,160,291,-131,-59.0,136.0,1416.287007966148,1729.418383853319,-313.1313758871711,11.0,11.6,3.6,2.8,12.8,12.4,4.6,4.8,-1.8000000000000007,-0.9999999999999996,0
A,20,4,4.0,9.0,-5.0,1,1,5,7.0,10.0,-3.0,1,2,4,-1.0,1,-11.0,-1,-2.0,7,10,3,210,189,21,5.0,-30.0,1494.7665477745393,1460.995207015896,33.77134075864319,9.2,10.4,3.0,4.2,10.2,16.4,3.6,5.6,-1.0,-0.6000000000000001,0
D,20,8,5.0,4.0,1.0,2,2,4,6.0,10.0,-4.0,1,1,10,3.0,2,-7.0,4,5.0,8,9,1,203,201,2,8.0,13.0,1551.0246589714354,1446.8003337399025,104.22432523153292,8.0,12.6,2.4,3.6,10.8,13.6,4.6,5.4,-2.8000000000000007,-2.1999999999999997,0
H,20,2,3.0,7.0,-4.0,0,2,9,5.0,4.0,1.0,3,0,8,1.0,5,-2.0,-7,-5.0,17,18,1,123,117,6,-58.0,-53.0,1420.3347373209597,1490.2782973622093,-69.94356004124961,12.2,9.6,4.2,3.0,12.0,9.0,3.0,1.4,0.1999999999999993,1.2000000000000002,0
A,20,3,3.0,7.0,-4.0,0,3,8,11.0,6.0,5.0,2,2,2,-4.0,5,-1.0,-5,-9.0,11,13,2,179,169,10,-59.0,-42.0,1428.0864046425231,1498.1424821129654,-70.05607747044223,8.4,18.6,3.4,6.0,11.0,13.6,5.4,3.8,-2.5999999999999996,-2.0000000000000004,0
H,20,2,5.0,11.0,-6.0,0,2,2,2.0,10.0,-8.0,0,2,5,-4.0,2,-10.0,0,2.0,16,12,-4,126,177,-51,-52.0,-63.0,1475.827314795883,1465.2091827163574,10.618132079525594,13.2,15.2,4.2,5.6,8.2,13.6,2.8,5.2,5.0,1.4000000000000004,0
H,20,10,8.0,7.0,1.0,3,1,9,7.0,3.0,4.0,2,3,7,-1.0,8,2.0,1,-3.0,2,6,4,296,270,26,125.0,96.0,1667.5162540289284,1689.9227589559714,-22.406504927042988,16.2,8.4,4.6,4.2,15.0,7.2,4.2,2.4,1.1999999999999993,0.39999999999999947,0
D,20,12,17.0,6.0,11.0,4,0,4,2.0,6.0,-4.0,1,1,12,12.0,4,-4.0,8,15.0,1,23,22,316,35,281,192.0,-29.0,1816.3666114378864,1434.5245988273346,381.8420126105518,18.6,5.4,7.0,2.2,8.4,11.8,2.0,4.0,10.200000000000001,5.0,0
H,20,9,12.0,7.0,5.0,3,0,8,6.0,5.0,1.0,2,2,12,7.0,10,4.0,1,4.0,5,16,11,278,127,151,116.0,-38.0,1594.0379785559803,1536.8488998217747,57.18907873420585,16.0,11.8,6.4,4.2,9.2,12.4,4.0,4.0,6.800000000000001,2.4000000000000004,0
A,20,2,2.0,9.0,-7.0,0,2,5,7.0,8.0,-1.0,1,2,10,5.0,2,-7.0,-3,-6.0,12,9,-3,177,202,-25,-64.0,13.0,1449.698013589052,1451.4610679078291,-1.763054318777222,10.0,14.0,3.0,5.2,11.2,12.8,5.6,5.0,-1.1999999999999993,-2.5999999999999996,0
D,20,13,8.0,4.0,4.0,4,1,5,2.0,4.0,-2.0,1,2,10,3.0,5,-2.0,8,6.0,2,23,21,299,36,263,126.0,-29.0,1684.546683555432,1447.32700207007,237.2196814853619,15.8,8.0,4.6,3.8,8.2,11.4,2.2,3.2,7.600000000000001,2.3999999999999995,0
H,20,1,2.0,11.0,-9.0,0,1,9,14.0,7.0,7.0,3,0,3,-3.0,0,-6.0,-8,-16.0,7,5,-2,210,281,-71,3.0,121.0,1477.2161996402003,1607.4278548227649,-130.21165518256453,10.6,10.0,2.6,4.2,14.4,11.4,5.8,4.2,-3.8000000000000007,-3.1999999999999997,0
H,20,10,14.0,5.0,9.0,3,1,6,5.0,5.0,0.0,1,3,10,9.0,3,-3.0,4,9.0,1,22,21,317,40,277,192.0,-14.0,1803.564208195151,1495.9494530996787,307.6147550954722,18.0,5.2,6.6,2.4,10.6,14.2,3.4,5.2,7.4,3.1999999999999997,0
